,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED
334572,40.868855,-73.92454,0.0
753610,40.679226,-73.981834,0.0
825661,,,0.0
470969,40.750294,-73.99485,0.0
483233,40.757828,-73.99308,0.0
667012,40.84307,-73.89325,0.0
622568,40.752155,-73.77886,1.0
638355,40.683804,-73.91283,0.0
3875,40.703403,-73.917786,0.0
382730,40.666435,-73.83478,1.0
654777,,,0.0
371553,40.82942,-73.91226,0.0
10557,,,0.0
398978,40.68261,-73.792885,1.0
57794,40.637657,-74.007324,1.0
832442,40.7595778,-73.9680255,0.0
148378,40.69644,-73.92228,0.0
148260,40.687344,-73.97985,3.0
130999,40.667236,-73.770004,0.0
719501,40.715176,-73.951965,0.0
140819,40.804264,-73.91349,0.0
34070,40.594387,-73.97711,1.0
606133,40.73136,-73.98257,0.0
699424,40.61879,-73.99426,1.0
804315,40.760254,-73.83493,0.0
364634,,,0.0
591615,,,0.0
739790,40.572872,-74.1466,2.0
420160,40.75317,-73.986084,0.0
581557,40.743683,-73.97963,0.0
482603,40.66929,-73.842445,0.0
661999,40.591988,-73.97665,0.0
550981,40.81223,-73.94434,0.0
111968,,,0.0
38367,40.824913,-73.8689,0.0
665774,40.65329,-73.91919,0.0
247444,40.806076,-73.92564,0.0
374658,40.76635,-73.88756,0.0
502455,40.74765,-73.99055,0.0
678457,40.636005,-73.91251,0.0
640598,40.879387,-73.881996,0.0
671874,40.829597,-73.94814,0.0
402244,40.77202,-73.956024,0.0
688300,,,0.0
728207,40.6865,-73.98787,1.0
91718,40.66741,-73.82479,1.0
142070,40.68399,-73.89004,0.0
795055,40.81728,-73.938545,0.0
242477,40.709476,-73.76393,1.0
200911,40.736732,-73.85451,0.0
823051,,,0.0
603916,40.748226,-73.75979,0.0
652055,40.6417152,-73.9361062,1.0
620380,40.711422,-73.77622,0.0
605889,40.51051,-74.24258,0.0
60551,40.766743,-73.92597,0.0
43377,40.77835,-73.77704,0.0
833149,40.7114306,-73.7284402,0.0
108913,40.652313,-73.95602,0.0
745209,40.814934,-73.91496,0.0
844026,,,1.0
759624,40.713135,-74.00407,0.0
423895,40.655693,-73.92499,1.0
608363,40.89809,-73.862434,0.0
307313,40.685184,-73.920456,0.0
284649,40.640762,-74.00767,0.0
42708,40.825912,-73.83647,0.0
528525,,,0.0
700036,40.81418,-73.9332,0.0
743944,40.65855,-73.76616,0.0
572165,,,0.0
183092,40.626495,-74.160255,1.0
532442,40.63174,-74.04007,0.0
502972,40.677658,-73.933876,0.0
347439,40.648243,-73.929,0.0
604757,40.69914,-73.92199,0.0
561676,40.7174132,-73.8588679,0.0
567938,40.8367962,-73.9194794,0.0
388465,40.72762,-73.85457,0.0
639798,40.68167,-73.83781,0.0
344934,40.74581,-74.00554,0.0
190627,40.867878,-73.893005,0.0
327847,40.670628,-73.971825,0.0
315408,40.868942,-73.823746,0.0
308656,40.723465,-73.8221,1.0
554007,40.7178015,-73.8035725,1.0
439510,40.604153,-74.05198,0.0
109653,40.867107,-73.92283,0.0
483696,40.665794,-73.7464,1.0
787532,40.62707,-74.01865,0.0
532414,40.70836,-73.895226,0.0
172506,40.665417,-73.91843,0.0
297541,40.645947,-73.9951,0.0
807090,40.832493,-73.84678,0.0
51475,40.66955,-73.94497,0.0
482177,40.74641,-73.76526,0.0
839256,40.7607762,-74.0021839,1.0
8336,,,0.0
127545,40.723625,-74.00479,0.0
658968,40.607758,-74.0614627,0.0
79835,40.71579,-73.79749,1.0
547621,40.635887,-73.87999,1.0
564810,,,1.0
261732,40.83599,-73.914825,0.0
449449,40.632668,-73.95991,1.0
788203,40.58794,-73.97429,0.0
62110,40.69267,-73.80877,0.0
664029,40.67757,-73.88604,0.0
399523,40.822834,-73.941925,0.0
643840,40.669735,-73.93104,1.0
337418,40.63328,-73.905785,0.0
50261,40.82647,-73.85837,0.0
810393,,,0.0
541580,40.600426,-73.941895,0.0
503262,40.724262,-73.93745,0.0
243015,40.734375,-73.87342,0.0
368959,40.676647,-73.91647,2.0
430643,40.82446,-73.93785,0.0
262421,40.719128,-74.00694,0.0
35174,40.8283,-73.88296,0.0
796038,40.826855,-73.922676,0.0
721483,40.665882,-73.99642,0.0
603235,40.653873,-74.008156,0.0
290777,40.55136,-74.145905,0.0
267745,40.763103,-73.8062,0.0
569990,40.7129023,-73.906077,0.0
410148,40.662533,-73.94792,1.0
463245,40.68594,-73.84686,0.0
348234,40.756367,-73.96012,1.0
193183,40.680763,-73.953926,0.0
424308,40.812103,-73.94976,0.0
380234,40.620274,-73.99671,0.0
579282,40.827473,-73.93855,1.0
91411,40.738903,-73.98731,0.0
155542,40.731304,-73.925964,0.0
662398,40.666893,-73.80546,0.0
722691,0.0,0.0,0.0
562107,40.6764874,-73.9987274,0.0
67730,40.76729,-73.98008,0.0
197970,40.633152,-73.97762,0.0
78219,40.718143,-73.993835,0.0
160192,40.700672,-73.92164,0.0
424755,40.640347,-74.00093,0.0
348262,40.74831,-73.82599,0.0
335390,40.67342,-73.95017,0.0
217193,40.68614,-73.9253,0.0
154283,,,2.0
184301,40.68459,-73.989136,1.0
178153,,,0.0
278583,40.84009,-73.88036,2.0
49601,40.737675,-73.930244,0.0
737009,,,0.0
168992,40.75781,-73.97353,0.0
92364,40.69469,-73.83505,0.0
460707,40.687878,-73.86946,0.0
128506,,,0.0
553210,40.7359879,-73.9894563,1.0
304491,40.671535,-73.957664,0.0
168340,40.644707,-73.899055,0.0
337401,40.570778,-74.09029,0.0
415160,40.69125,-73.85087,0.0
695531,40.737694,-73.88224,0.0
780377,40.76184,-73.869316,0.0
424154,40.711597,-73.85819,0.0
648003,40.771626,-73.87611,0.0
638871,40.768257,-73.88316,0.0
136007,40.743397,-73.9384,0.0
629112,40.731064,-74.00142,0.0
820603,,,2.0
775678,,,0.0
287904,40.812313,-73.93136,0.0
536675,40.741714,-73.99369,0.0
654608,40.5915706,-73.9412311,0.0
280771,40.644535,-73.99427,0.0
698217,40.788685,-73.9555,0.0
599574,40.747665,-73.94506,0.0
614073,40.69444,-73.815125,0.0
142,40.833233,-73.8282,0.0
90942,40.844917,-73.926384,0.0
353108,40.63403,-74.12357,0.0
143437,40.68994,-73.94422,0.0
206455,40.716,-73.74546,0.0
702283,40.71302,-73.99447,0.0
347159,40.83302,-73.862724,1.0
679217,40.74481,-73.97992,0.0
543894,40.607185,-74.16239,0.0
318714,,,0.0
732114,40.757824,-73.86101,1.0
49250,40.74492,-73.883644,0.0
502752,40.739395,-73.87792,0.0
776135,40.82682,-73.94154,0.0
740925,,,1.0
235291,40.688614,-73.989174,0.0
843932,,,0.0
573910,40.72389,-73.84655,1.0
471102,40.875122,-73.905174,1.0
217406,40.6359,-74.11611,0.0
624630,40.636497,-74.00851,0.0
371617,40.750946,-73.909164,0.0
204797,40.756767,-73.98272,0.0
387901,40.86536,-73.87043,0.0
351023,40.610416,-74.16015,0.0
617858,40.74463,-73.99898,0.0
281010,40.845596,-73.864334,1.0
279073,40.723324,-73.81237,0.0
425763,40.699387,-73.94029,1.0
240643,40.861862,-73.91282,0.0
205440,40.61672,-74.018326,0.0
565139,40.6747417,-73.9977685,0.0
661217,40.85155,-73.84408,0.0
617913,40.669403,-73.94221,0.0
777133,40.750706,-73.99085,0.0
11934,40.671368,-73.81675,0.0
287021,40.778564,-73.7682,0.0
441148,40.80398,-73.831085,0.0
501352,40.61785,-73.988075,3.0
545155,40.67077,-73.870804,3.0
563590,40.6034133,-73.7632185,0.0
174257,40.675945,-73.94715,0.0
559938,40.7204165,-73.7432318,1.0
463591,40.76734,-73.96868,0.0
540606,40.717804,-73.784904,1.0
31030,40.67874,-73.79151,0.0
711768,40.747204,-73.99711,0.0
634491,40.67279,-73.922226,0.0
486537,40.81506,-73.94018,0.0
619219,40.867622,-73.85283,0.0
392680,40.580616,-74.152534,0.0
528449,40.89155,-73.86179,0.0
444566,40.58387,-73.81531,1.0
253068,40.77741,-73.978806,0.0
318396,40.856712,-73.93264,0.0
356963,40.839767,-73.905396,1.0
525892,40.749725,-73.98363,0.0
405108,40.746113,-73.73576,0.0
91862,40.77882,-73.953995,0.0
699052,40.734398,-73.9223,0.0
94508,40.69152,-73.74708,0.0
479070,40.753704,-73.74445,0.0
330165,40.63698,-73.936554,0.0
434564,40.845882,-73.930435,0.0
342178,40.855595,-73.92733,0.0
736292,40.62946,-74.032776,0.0
430287,40.776318,-73.962135,0.0
575043,40.596813,-73.96109,0.0
639892,40.728992,-73.95067,0.0
835973,40.6322738,-73.9720063,0.0
782005,40.6709,-73.95319,2.0
209320,40.652424,-73.83821,0.0
643474,,,0.0
360562,40.755116,-74.00248,0.0
66619,40.883076,-73.91297,2.0
438071,40.759754,-73.78569,0.0
173430,40.822933,-73.93813,0.0
53625,40.632782,-73.99446,0.0
750160,,,2.0
547529,40.686104,-73.794586,0.0
73075,40.78917,-73.95275,0.0
306176,40.876568,-73.83726,0.0
697807,40.683823,-73.91918,0.0
613548,40.674934,-73.80186,0.0
282232,40.67869,-74.002754,0.0
448186,40.75578,-74.00199,1.0
537485,40.675648,-73.89859,1.0
102253,40.76501,-73.8871,0.0
216904,40.859604,-73.90778,0.0
123774,40.617123,-73.98524,0.0
288926,40.645706,-73.88124,0.0
749444,,,0.0
53460,40.806164,-73.909134,0.0
384150,40.691364,-73.83755,0.0
751001,40.673573,-73.902084,0.0
505118,40.780064,-73.94705,0.0
646443,40.643787,-74.018845,0.0
130738,40.739834,-73.86715,0.0
819806,40.639137,-74.02177,0.0
544422,40.672237,-73.805405,0.0
787830,40.60109,-74.09284,2.0
436658,40.86951,-73.89175,0.0
630933,40.67403,-73.89894,0.0
66372,40.880936,-73.866745,0.0
822671,,,0.0
424446,40.62268,-74.03433,0.0
40883,40.78167,-73.829216,0.0
839635,,,0.0
585897,40.759514,-73.99926,0.0
626753,40.58017,-73.82886,0.0
198509,40.879745,-73.88467,1.0
174491,40.66691,-73.822014,0.0
514308,40.764732,-73.96637,0.0
616548,,,1.0
561143,40.7660449,-73.983365,0.0
384905,40.73771,-73.974266,2.0
331006,40.823536,-73.93108,0.0
364733,40.7422,-73.840965,0.0
187009,40.70618,-73.808205,2.0
479923,40.7444,-73.88606,0.0
411603,40.771038,-73.83413,0.0
379184,40.698814,-73.89215,0.0
694858,,,1.0
680306,40.66401,-73.99771,0.0
56787,40.752373,-73.87911,0.0
433097,40.66929,-73.842445,0.0
427795,40.713974,-73.953094,1.0
646452,40.86539,-73.905136,0.0
117112,40.723747,-74.00612,0.0
281747,40.694233,-73.95609,1.0
720147,40.852516,-73.90001,0.0
634234,40.76925,-73.90912,0.0
250588,40.698624,-73.73223,0.0
347515,40.60266,-74.18408,0.0
442705,40.658577,-73.89063,0.0
250743,40.665318,-73.733955,0.0
71329,40.677624,-73.93308,0.0
367136,40.891457,-73.908134,0.0
250351,40.71507,-73.91327,0.0
326449,40.768436,-73.98906,0.0
750639,40.65841,-73.96049,0.0
11195,40.640823,-73.96531,0.0
438180,40.663834,-73.99452,0.0
571589,40.7177642,-73.9180504,3.0
47291,,,0.0
703822,40.675747,-73.88562,2.0
454911,40.83611,-73.92238,1.0
262455,40.696663,-73.98085,2.0
474682,40.755337,-73.843254,1.0
818115,,,0.0
474565,40.69917,-73.79953,0.0
815122,40.736965,-74.0069,0.0
577411,40.647076,-73.94435,0.0
404715,40.700775,-73.824554,0.0
724479,40.658577,-73.89063,0.0
647388,40.639782,-74.00151,0.0
148040,40.803226,-73.9446,1.0
239328,40.76713,-73.99373,1.0
149666,40.830906,-73.8736,0.0
114190,40.625206,-74.14956,0.0
333739,40.761547,-73.83113,0.0
81455,40.674114,-73.998085,0.0
9975,40.692116,-73.930885,1.0
439785,,,0.0
322272,40.71436,-73.961395,0.0
277504,40.595715,-73.96508,0.0
164131,40.826275,-73.85971,0.0
793891,40.67903,-73.77843,0.0
767417,40.647377,-74.011086,0.0
242655,40.870842,-73.88115,1.0
73780,40.714462,-73.98535,0.0
58948,,,2.0
130762,40.709316,-73.93301,0.0
404928,,,0.0
398767,40.742493,-73.87337,0.0
573611,40.76235,-73.92619,0.0
69379,40.672688,-73.73544,0.0
55886,40.759308,-73.9653,0.0
406713,,,0.0
485272,40.755554,-73.885376,0.0
508082,40.815685,-73.9583,0.0
624051,40.75747,-73.95583,0.0
822099,,,1.0
511979,,,0.0
779443,40.75928,-73.959274,2.0
44921,40.77965,-73.775444,0.0
731568,40.65971,-73.76364,0.0
4556,40.653515,-73.9632,0.0
553222,40.7589913,-73.8345301,0.0
490670,40.816307,-73.90806,1.0
796977,40.66143,-73.749794,0.0
616351,40.8047,-73.91243,0.0
834868,,,0.0
570392,40.7067007,-74.0160467,0.0
515594,40.74658,-73.99756,0.0
421910,40.638382,-73.98863,0.0
528426,40.882374,-73.88642,1.0
149150,40.607445,-74.12105,1.0
130711,40.737774,-73.88266,1.0
791861,40.836895,-73.8736,0.0
758831,40.7243,-73.84517,0.0
501693,,,1.0
516190,40.81207,-73.93603,0.0
99665,40.756763,-73.96716,1.0
262929,40.689144,-73.99071,0.0
816761,,,0.0
168073,40.679237,-73.782074,0.0
738872,40.75695,-73.9937,0.0
50918,40.66612,-73.82225,2.0
231425,40.870632,-73.82561,0.0
684561,40.75837,-201.23706,0.0
413441,40.69166,-73.82971,0.0
602254,40.697727,-73.92454,0.0
652161,40.8815498,-73.9064933,0.0
222403,40.7589,-73.79137,0.0
57769,40.86648,-73.88525,1.0
524214,40.602245,-73.98153,0.0
300651,40.74614,-73.91431,0.0
471523,40.862316,-73.86167,0.0
757577,40.638878,-74.00605,0.0
844596,40.7460347,-73.9344002,0.0
671568,40.594185,-74.09815,0.0
291414,40.72616,-73.90012,0.0
605795,40.595894,-73.95393,0.0
369369,40.724495,-73.72469,0.0
234574,40.821484,-73.94855,0.0
616340,,,0.0
352029,40.686966,-73.918,0.0
811818,40.6281,-73.92396,0.0
112397,40.78917,-73.95275,0.0
200419,40.73546,-73.707634,0.0
137587,40.753242,-73.96662,0.0
720553,40.73567,-73.924736,0.0
558085,40.7827058,-73.9712245,0.0
178069,40.70962,-73.89617,0.0
531567,40.687817,-73.97924,0.0
687357,40.706684,-73.80936,0.0
443708,40.696556,-73.98091,0.0
307174,40.67502,-73.86133,0.0
469404,40.74456,-73.93076,0.0
379199,40.74226,-73.868996,0.0
538637,40.61132,-73.94193,0.0
601781,40.77896,-73.977684,0.0
845074,,,0.0
718976,40.677032,-73.824684,1.0
508957,40.664146,-73.88186,1.0
667638,40.66552,-73.74467,0.0
224796,40.699577,-73.88833,1.0
646087,40.754105,-73.97639,0.0
312918,,,0.0
138514,40.670116,-73.92248,1.0
525205,40.651863,-73.86536,1.0
149642,40.62934,-74.07464,0.0
447600,,,0.0
94393,40.667767,-73.87594,0.0
721587,40.736122,-73.87682,0.0
390432,,,0.0
99558,40.712887,-73.877716,0.0
585902,40.825935,-73.83637,0.0
644311,40.697433,-73.93123,0.0
128718,40.71379,-73.832565,0.0
143426,40.74701,-73.977196,0.0
391554,40.563663,-74.155,0.0
62500,40.75175,-73.99008,0.0
252886,40.829037,-73.889015,0.0
3487,40.701782,-74.01117,0.0
452858,40.72934,-73.82499,0.0
132767,40.67538,-73.9082,1.0
466634,40.59953,-73.97099,0.0
652649,40.7816666,-73.827707,0.0
19866,40.684814,-73.98353,0.0
416194,40.67869,-74.013535,0.0
378670,40.644512,-73.963135,1.0
809909,,,0.0
504399,40.740345,-73.97705,0.0
616444,40.77077,-73.91727,0.0
454616,40.644344,-73.90979,0.0
262394,40.75395,-73.9683,0.0
45456,40.771656,-73.95319,0.0
764307,40.610046,-74.10346,0.0
439288,40.76217,-73.7568,0.0
246818,,,0.0
446064,40.7406,-73.989426,1.0
102511,40.804695,-73.92239,0.0
178571,40.833004,-73.88511,0.0
216301,40.741135,-73.8986,0.0
427654,40.744656,-73.94853,0.0
696193,,,0.0
591597,40.680954,-73.96768,1.0
265343,40.59192,-73.99401,0.0
711010,40.674107,-73.984245,0.0
673897,40.655766,-73.94446,0.0
645221,40.841835,-73.92243,0.0
279947,40.839626,-73.940834,0.0
82520,40.722576,-73.94049,0.0
842532,40.677788,-73.834366,0.0
43442,40.72313,-73.989296,0.0
478837,,,0.0
430099,40.684513,-73.909386,0.0
580749,40.64162,-74.00152,0.0
255506,40.740757,-73.89028,0.0
554405,40.6529729,-73.9440024,1.0
51618,40.584015,-74.1025,0.0
715656,,,2.0
773370,,,0.0
743185,40.872982,-73.900764,0.0
66050,40.81312,-73.965294,0.0
464474,40.715065,-73.94217,1.0
394398,40.684395,-73.97835,0.0
319387,40.854763,-73.90765,0.0
733770,40.610508,-74.09576,0.0
225102,40.73201,-73.98203,0.0
126749,40.675037,-73.930534,1.0
73270,40.737785,-73.93496,0.0
468486,40.696033,-73.98453,0.0
503092,40.679295,-73.97401,0.0
700230,40.77305,-73.92148,0.0
691847,40.73166,-73.98545,0.0
70119,40.756485,-73.94005,0.0
211300,40.709316,-74.00812,0.0
478332,40.770554,-73.83551,0.0
811200,40.65997,-73.9528,0.0
536724,40.722363,-73.736885,0.0
776491,40.855595,-73.82616,0.0
299595,40.743694,-73.973305,0.0
740210,40.646557,-73.92593,0.0
363260,40.818893,-73.89229,0.0
53187,40.899185,-73.8562,1.0
512938,40.62611,-73.97508,0.0
285509,40.585026,-73.958275,0.0
198542,40.65698,-73.88943,2.0
47886,,,0.0
28801,40.681835,-73.97584,0.0
268051,40.640347,-74.00093,0.0
123293,40.604977,-73.754425,1.0
817373,40.630566,-73.94534,0.0
448195,40.76403,-73.982475,0.0
429883,40.798256,-73.82744,0.0
540291,40.691833,-73.92785,1.0
59213,40.87314,-73.90572,1.0
67725,40.63529,-73.958206,0.0
207122,40.744892,-73.8572,0.0
67021,40.762405,-73.98248,0.0
326671,40.619007,-74.04096,2.0
13283,40.84742,-73.8448,1.0
587022,40.729343,-74.00106,0.0
347635,40.741547,-73.98958,0.0
90649,40.71829,-73.987434,0.0
610262,40.6217,-74.12403,0.0
339570,40.726994,-73.97833,0.0
705304,40.68783,-73.93004,0.0
147662,,,0.0
181573,40.61126,-73.9459,0.0
691671,40.618603,-73.93247,0.0
626195,,,0.0
202255,40.778545,-73.97547,0.0
327907,40.750965,-73.94027,0.0
398292,40.750465,-73.86716,0.0
693118,40.61696,-74.02751,0.0
1655,40.71041,-73.98545,0.0
795732,40.681484,-73.84788,0.0
130297,40.614674,-74.02954,0.0
556365,40.8730664,-73.8584326,0.0
320092,40.69843,-73.83893,0.0
791148,40.68484,-73.83596,0.0
537382,40.766685,-73.892136,0.0
531376,40.75018,-74.00608,0.0
666762,40.58588,-73.912704,0.0
134439,40.69067,-73.73134,1.0
71525,40.670006,-73.95328,0.0
530433,40.701828,-73.74769,3.0
50349,40.66552,-73.74467,1.0
480205,40.655037,-73.97848,0.0
478598,40.81231,-73.91648,0.0
489332,40.717278,-73.99544,0.0
754757,40.634106,-74.12917,0.0
817651,40.66916,-73.99711,0.0
505390,40.806965,-73.911674,0.0
319807,40.66051,-73.89423,0.0
782515,40.764732,-73.96637,1.0
550043,40.704266,-73.79784,0.0
718925,40.621178,-73.93005,0.0
145443,40.703217,-73.94427,0.0
472044,40.72759,-73.737305,0.0
301785,40.74499,-73.89307,0.0
423535,40.68665,-73.80918,1.0
828674,,,0.0
381335,40.66247,-73.91962,0.0
765677,40.601536,-73.93535,0.0
258454,40.645397,-73.893585,0.0
162288,40.720535,-73.776215,0.0
789644,40.747917,-73.9736,0.0
644432,40.656616,-73.89027,1.0
142644,40.690624,-73.81399,0.0
382937,40.79672,-73.96289,0.0
610097,40.704422,-73.99491,0.0
5215,40.719734,-73.78652,3.0
97081,40.737785,-73.93496,0.0
723366,40.869907,-73.86043,0.0
300326,40.82141,-73.88463,0.0
597848,40.702442,-73.90928,0.0
488907,40.60101,-73.934235,1.0
182460,40.60181,-74.120605,0.0
543266,40.736378,-73.98494,1.0
798166,40.758976,-73.99394,0.0
620606,40.683773,-73.95233,0.0
572829,,,0.0
422842,40.698463,-73.91778,0.0
147683,40.88452,-73.87762,2.0
377312,40.62999,-73.94469,0.0
729564,40.675827,-73.817276,2.0
587828,40.72224,-73.9863,0.0
662031,40.65136,-73.86971,0.0
610417,,,1.0
118184,40.865128,-73.838875,0.0
354683,40.747066,-73.97925,0.0
698344,40.651512,-73.93521,0.0
21881,40.686077,-74.00038,0.0
550472,40.86571,-73.886314,0.0
224782,40.669636,-73.96195,1.0
469336,40.69775,-73.81393,0.0
164910,40.75469,-73.99536,0.0
298653,40.882454,-73.90231,0.0
627221,40.7324,-73.95801,0.0
709451,40.721626,-73.90312,0.0
397972,40.756264,-73.823524,0.0
628249,40.769188,-73.837296,0.0
185662,40.683628,-73.99756,0.0
751778,40.6347,-74.10455,1.0
354722,,,0.0
579367,40.62418,-73.97048,0.0
186105,40.748825,-73.96984,0.0
772582,40.776237,-73.95587,0.0
838010,40.560394,-74.1200527,1.0
243660,40.764454,-73.83178,0.0
621170,40.675735,-73.89686,0.0
664158,40.739292,-73.89063,1.0
591135,40.598557,-74.081764,0.0
499985,40.668865,-73.94896,1.0
425779,40.851902,-73.91645,1.0
589192,40.76234,-73.98236,0.0
618646,40.641113,-74.003716,1.0
400617,,,0.0
468343,40.74118,-73.94229,0.0
274533,40.759678,-73.83236,0.0
391706,40.694954,-73.95949,0.0
317883,40.75778,-73.79202,0.0
330644,40.680847,-73.967125,0.0
109344,40.742294,-73.81014,0.0
113939,40.754658,-73.72793,0.0
586827,40.644142,-73.957924,0.0
271674,40.742523,-73.94924,0.0
639888,40.78356,-73.82449,0.0
821847,,,0.0
682251,40.579975,-73.97464,0.0
646669,40.74156,-73.88065,0.0
364940,40.832233,-73.85427,0.0
257449,,,0.0
384429,40.725174,-73.79617,0.0
437740,40.665142,-73.99669,0.0
208033,40.73873,-73.81428,0.0
785404,40.70774,-73.86945,0.0
294193,40.722496,-73.940414,0.0
818850,,,0.0
644777,40.872494,-73.83314,0.0
256691,40.689754,-73.93939,3.0
749937,,,0.0
427567,,,0.0
249820,40.711033,-73.7281,1.0
554070,40.6652273,-73.923183,0.0
560838,40.6862342,-73.8241748,0.0
394219,40.744495,-73.98112,0.0
291494,,,1.0
360556,40.806477,-73.908455,0.0
558519,40.7236503,-73.991024,0.0
81547,40.745853,-74.00379,0.0
653772,40.6059354,-74.0004574,1.0
479448,40.715046,-73.992386,1.0
620957,40.609364,-74.12128,0.0
371578,40.691227,-73.98214,1.0
399215,40.816772,-73.809135,0.0
350227,40.66762,-73.94237,0.0
650105,40.69302,-73.93706,1.0
164911,40.666294,-73.80267,0.0
711921,40.747776,-73.882576,0.0
322400,40.849247,-73.82739,1.0
587781,40.68809,-73.79522,3.0
33675,40.696793,-73.73928,1.0
557074,,,0.0
574781,40.5863,-73.94865,0.0
626810,40.862747,-73.90494,0.0
284983,40.80582,-73.90926,0.0
605007,40.841187,-73.93215,0.0
213067,40.70545,-73.86764,0.0
457671,40.638046,-73.91477,0.0
644817,40.701942,-73.95573,3.0
812055,,,0.0
712029,40.731888,-73.877144,0.0
708170,40.671528,-73.91261,0.0
41122,40.760044,-73.89756,0.0
562775,40.7278775,-74.0054264,0.0
229570,40.83726,-73.942825,0.0
314177,40.76285,-73.967735,1.0
780463,40.720566,-73.8459,0.0
9380,40.77306,-73.824684,0.0
744257,40.790314,-73.93957,0.0
750250,40.75582,-73.970764,0.0
586277,40.703697,-73.828575,0.0
828158,40.67487,-74.00064,0.0
622936,40.84283,-73.83789,0.0
129392,40.85482,-73.9112,0.0
729128,40.711624,-73.75498,2.0
41973,40.74016,-73.89525,0.0
582692,40.711884,-73.78748,0.0
250837,40.72543,-73.99678,0.0
792756,40.75901,-73.85508,0.0
215763,40.609642,-73.89738,1.0
36797,40.672745,-73.90766,1.0
62929,40.683388,-73.9778,0.0
560803,,,1.0
290313,40.833412,-73.85906,0.0
365545,40.702827,-73.9065,0.0
268367,40.711315,-73.937225,0.0
788973,40.873943,-73.90388,0.0
110330,40.84103,-73.94463,0.0
285286,,,0.0
697627,40.784344,-73.81657,0.0
521000,40.62826,-73.99915,0.0
102530,40.609455,-74.02431,1.0
517866,40.81081,-73.85565,0.0
695927,40.708504,-73.81954,0.0
145581,40.81915,-73.93062,2.0
423036,40.709305,-73.99167,2.0
381206,,,1.0
121434,40.6645,-73.88319,0.0
524233,40.738117,-73.7973,0.0
568967,40.7390028,-73.8208961,0.0
762073,40.725994,-73.75815,0.0
537939,40.541725,-74.217964,0.0
118389,40.84768,-73.91237,0.0
229379,40.616905,-74.01097,0.0
764254,40.79722,-73.96993,0.0
220714,40.76555,-73.83911,0.0
592077,40.731285,-74.0103,0.0
521703,40.786785,-73.80971,0.0
198753,40.7163,-74.01097,0.0
388761,40.718143,-73.993835,3.0
249405,40.874813,-73.881485,0.0
238243,,,0.0
552567,40.758675,-73.829094,1.0
727385,40.636757,-74.13514,0.0
278411,,,0.0
674732,,,0.0
608137,40.762447,-73.91949,1.0
438628,40.67227,-73.99935,0.0
796543,40.705147,-74.00999,0.0
325168,40.74608,-73.974945,0.0
749728,,,1.0
75957,40.763958,-73.82814,0.0
357560,40.770424,-73.96222,0.0
637623,40.734978,-73.8614,0.0
792497,40.771152,-73.97966,0.0
210598,40.692356,-73.911064,0.0
223816,40.802753,-73.93358,0.0
629132,,,0.0
